record_id,station_id,plant,region,gas_type,supply_date,supply_volume,revenue,status
6320,S7320,Plant_D,West,,2023-03-17,,,
6321,S7321,Plant_A,South,PNG,2023-01-23,,,Active
6322,S7322,Plant_A,North,LNG,2023-03-15,,366.49,Active
6323,S7323,Plant_D,South,,2023-03-09,508.32,,
6324,S7324,Plant_B,North,CNG,2023-11-17,659.19,166.58,Inactive
6325,S7325,Plant_C,North,LNG,2023-06-15,,333.01,Active
6326,S7326,Plant_B,West,LNG,2023-06-02,,272.84,Active
6327,S7327,Plant_A,North,LNG,2023-11-15,542.31,325.78,
6328,S7328,Plant_D,North,CNG,2023-11-12,,,Inactive
6329,S7329,Plant_D,South,LNG,2023-06-20,441.79,72.6,Active
6330,S7330,Plant_D,East,LNG,2023-06-03,,356.26,Active
6331,S7331,Plant_A,East,CNG,2023-11-17,,194.44,Inactive
6332,S7332,Plant_C,South,LNG,2023-03-17,,,
6333,S7333,Plant_D,East,,2023-11-22,,,
6334,S7334,Plant_B,West,,2023-10-14,,378.36,
6335,S7335,Plant_C,West,CNG,2023-10-23,,280.15,
6336,S7336,Plant_D,North,PNG,2023-04-03,415.92,344.58,Active
6337,S7337,Plant_D,East,,2023-08-21,443.37,442.43,Inactive
6338,S7338,Plant_C,North,PNG,2023-04-18,747.77,,
6339,S7339,Plant_B,South,LNG,2023-01-11,860.23,,
6340,S7340,Plant_A,North,PNG,2023-03-19,912.89,178.48,Inactive
6341,S7341,Plant_A,East,CNG,2023-04-12,858.06,,Active
6342,S7342,Plant_A,West,LNG,2023-04-21,,,Inactive
6343,S7343,Plant_A,South,LNG,2023-09-21,,,Active
6344,S7344,Plant_C,North,,2023-08-18,,,Inactive
6345,S7345,Plant_A,West,,2023-10-02,,305.37,Active
6346,S7346,Plant_A,West,CNG,2023-09-05,686.89,65.51,Active
6347,S7347,Plant_B,East,PNG,2023-06-10,626.02,146.72,Inactive
6348,S7348,Plant_C,South,CNG,2023-04-08,796.89,397.64,Active
6349,S7349,Plant_D,,PNG,2023-08-02,,,Inactive
6350,S7350,Plant_D,West,,2023-12-15,693.5,,
6351,S7351,Plant_C,,PNG,2023-11-25,876.28,474.09,Active
6352,S7352,Plant_A,,,2023-06-02,707.79,128.43,Inactive
6353,S7353,Plant_A,South,CNG,2023-08-06,297.19,337.48,Active
6354,S7354,Plant_D,South,PNG,2023-06-10,424.7,,
6355,S7355,Plant_B,South,CNG,2023-03-05,380.52,286.85,Active
6356,S7356,Plant_B,South,LNG,2023-10-04,,333.63,Active
6357,S7357,Plant_C,South,PNG,2023-08-06,909.21,,Inactive
6358,S7358,Plant_A,East,PNG,2023-06-20,302.6,388.9,Active
6359,S7359,Plant_C,,,2023-12-07,749.02,335.03,Active
6360,S7360,Plant_B,,LNG,2023-11-15,,,
6361,S7361,Plant_A,North,CNG,2023-05-24,429.73,,
6362,S7362,Plant_C,South,LNG,2023-05-15,,212.0,Inactive
6363,S7363,Plant_B,West,,2023-08-11,,,
6364,S7364,Plant_B,North,CNG,2023-06-22,,395.87,
6365,S7365,Plant_D,,LNG,2023-10-17,645.89,339.45,Inactive
6366,S7366,Plant_C,East,CNG,2023-06-27,139.07,,Inactive
6367,S7367,Plant_C,West,PNG,2023-02-01,,,
6368,S7368,Plant_A,North,,2023-12-08,,331.31,Active
6369,S7369,Plant_A,,PNG,2023-03-17,559.48,,Active
6370,S7370,Plant_A,,CNG,2023-05-11,,,
6371,S7371,Plant_A,North,,2023-01-13,484.01,,Active
6372,S7372,Plant_C,East,CNG,2023-07-05,702.55,,Inactive
6373,S7373,Plant_A,,CNG,2023-05-22,161.9,73.67,Inactive
6374,S7374,Plant_A,East,PNG,2023-11-22,715.58,279.7,Active
6375,S7375,Plant_C,South,,2023-02-27,171.31,376.24,
6376,S7376,Plant_A,North,PNG,2023-12-28,534.39,,Active
6377,S7377,Plant_C,West,CNG,2023-12-16,,,Inactive
6378,S7378,Plant_A,,,2023-12-04,778.08,,Active
6379,S7379,Plant_A,South,LNG,2023-07-23,,274.24,
6380,S7380,Plant_A,North,LNG,2023-10-26,,,Active
6381,S7381,Plant_C,,,2023-01-17,637.82,,
6382,S7382,Plant_B,West,CNG,2023-10-07,,342.99,Inactive
6383,S7383,Plant_C,East,LNG,2023-07-28,,119.77,Active
6384,S7384,Plant_C,South,PNG,2023-02-27,,,Active
6385,S7385,Plant_B,South,PNG,2023-08-23,,,Inactive
6386,S7386,Plant_D,East,PNG,2023-02-18,,,Active
6387,S7387,Plant_C,East,,2023-12-13,547.96,,Inactive
6388,S7388,Plant_D,,LNG,2023-07-10,,,
6389,S7389,Plant_B,South,CNG,2023-12-26,860.65,98.04,Active
6390,S7390,Plant_C,East,PNG,2023-03-06,,463.4,
6391,S7391,Plant_C,East,PNG,2023-03-17,,,
6392,S7392,Plant_B,West,,2023-05-06,467.79,,
6393,S7393,Plant_C,,LNG,2023-10-16,352.8,349.3,Active
6394,S7394,Plant_C,,LNG,2023-04-15,659.15,369.73,
6395,S7395,Plant_B,East,LNG,2023-12-15,712.77,482.96,Active
6396,S7396,Plant_C,South,,2023-04-02,,,Inactive
6397,S7397,Plant_B,South,,2023-08-20,857.86,,Active
6398,S7398,Plant_D,West,,2023-12-24,415.4,,Inactive
6399,S7399,Plant_D,South,PNG,2023-05-08,857.5,451.88,Inactive
6400,S7400,Plant_A,East,CNG,2023-08-03,,308.59,Inactive
6401,S7401,Plant_B,North,CNG,2023-11-11,701.03,,
6402,S7402,Plant_C,East,LNG,2023-09-22,,,Active
6403,S7403,Plant_B,West,CNG,2023-02-28,,369.82,Inactive
6404,S7404,Plant_B,South,,2023-12-24,,,
6405,S7405,Plant_B,East,CNG,2023-09-19,222.37,75.59,Active
6406,S7406,Plant_C,West,PNG,2023-07-08,319.65,408.05,Inactive
6407,S7407,Plant_A,South,LNG,2023-06-23,,,Inactive
6408,S7408,Plant_B,,LNG,2023-08-25,237.61,,Active
6409,S7409,Plant_D,North,,2023-11-21,,458.88,
6410,S7410,Plant_A,South,LNG,2023-08-15,,,Inactive
6411,S7411,Plant_D,East,PNG,2023-11-04,,305.88,Active
6412,S7412,Plant_D,West,PNG,2023-02-16,707.21,,Inactive
6413,S7413,Plant_C,,CNG,2023-08-19,,,
6414,S7414,Plant_D,North,PNG,2023-02-06,896.98,134.54,Active
6415,S7415,Plant_B,,CNG,2023-10-06,860.0,392.32,Active
6416,S7416,Plant_B,West,PNG,2023-04-24,983.14,,
6417,S7417,Plant_B,,CNG,2023-01-21,,410.67,Inactive
6418,S7418,Plant_D,,CNG,2023-11-18,,140.46,Active
6419,S7419,Plant_C,South,,2023-01-06,,87.74,
6420,S7420,Plant_D,South,LNG,2023-03-10,669.35,425.83,Inactive
6421,S7421,Plant_C,South,CNG,2023-07-17,185.76,316.6,
6422,S7422,Plant_C,West,,2023-11-27,872.5,,Inactive
6423,S7423,Plant_B,West,CNG,2023-08-08,,,
6424,S7424,Plant_C,North,LNG,2023-08-15,645.34,,Active
6425,S7425,Plant_C,South,,2023-11-14,899.99,499.99,Inactive
6426,S7426,Plant_C,,,2023-03-03,,122.69,Active
6427,S7427,Plant_D,South,CNG,2023-04-09,,210.69,
6428,S7428,Plant_B,West,CNG,2023-10-04,,203.57,Active
6429,S7429,Plant_D,North,,2023-11-09,,222.52,Inactive
6430,S7430,Plant_D,East,PNG,2023-11-22,,52.38,
6431,S7431,Plant_A,South,LNG,2023-02-15,,,Inactive
6432,S7432,Plant_C,West,,2023-11-19,336.21,,Inactive
6433,S7433,Plant_A,,,2023-11-26,717.14,,Inactive
6434,S7434,Plant_B,East,PNG,2023-02-04,427.3,487.54,
6435,S7435,Plant_C,,LNG,2023-11-16,504.14,225.2,Active
6436,S7436,Plant_C,North,,2023-02-25,,,
6437,S7437,Plant_D,East,PNG,2023-04-25,163.6,274.37,Active
6438,S7438,Plant_D,West,PNG,2023-05-01,,285.28,Active
6439,S7439,Plant_B,West,PNG,2023-03-22,,258.8,Active
6440,S7440,Plant_C,South,LNG,2023-08-03,233.36,,Inactive
6441,S7441,Plant_A,,PNG,2023-11-18,742.83,453.48,
6442,S7442,Plant_C,,CNG,2023-02-28,,460.01,Active
6443,S7443,Plant_B,North,PNG,2023-02-08,,130.36,Inactive
6444,S7444,Plant_C,North,PNG,2023-07-09,499.31,193.56,Active
6445,S7445,Plant_B,West,CNG,2023-09-07,165.29,,Active
6446,S7446,Plant_B,East,LNG,2023-12-22,649.53,,Active
6447,S7447,Plant_D,East,CNG,2023-10-17,,323.98,
6448,S7448,Plant_D,South,LNG,2023-03-07,,310.56,Active
6449,S7449,Plant_C,South,PNG,2023-02-28,708.0,310.13,Inactive
6450,S7450,Plant_C,West,PNG,2023-07-23,765.64,355.54,Inactive
6451,S7451,Plant_A,,,2023-03-13,,352.74,Active
6452,S7452,Plant_D,West,,2023-07-04,,,Active
6453,S7453,Plant_C,East,CNG,2023-02-07,100.5,441.37,Active
6454,S7454,Plant_A,,CNG,2023-09-18,,,Inactive
6455,S7455,Plant_B,North,PNG,2023-08-09,947.41,99.21,
6456,S7456,Plant_D,East,CNG,2023-04-21,554.57,173.37,Active
6457,S7457,Plant_D,West,PNG,2023-02-21,787.07,,
6458,S7458,Plant_D,,LNG,2023-07-27,118.59,,
6459,S7459,Plant_C,South,,2023-09-26,,397.25,Inactive
6460,S7460,Plant_D,North,PNG,2023-11-16,769.63,201.28,
6461,S7461,Plant_D,South,LNG,2023-11-17,,373.68,
6462,S7462,Plant_B,West,,2023-09-02,,,
6463,S7463,Plant_D,South,PNG,2023-10-24,318.42,,
6464,S7464,Plant_A,West,,2023-03-03,,,Inactive
6465,S7465,Plant_B,North,LNG,2023-09-27,131.14,,Inactive
6466,S7466,Plant_C,West,,2023-08-14,172.86,,
6467,S7467,Plant_B,West,,2023-11-16,643.02,143.06,Active
6468,S7468,Plant_D,East,PNG,2023-02-26,694.79,,
6469,S7469,Plant_A,West,PNG,2023-02-24,954.38,,Inactive
6470,S7470,Plant_A,South,,2023-09-16,796.18,,Inactive
6471,S7471,Plant_C,South,CNG,2023-11-25,234.57,,Active
6472,S7472,Plant_C,West,,2023-06-13,,102.84,Inactive
6473,S7473,Plant_B,,CNG,2023-09-12,369.63,278.85,Inactive
6474,S7474,Plant_A,North,,2023-05-04,411.79,,Inactive
6475,S7475,Plant_B,South,CNG,2023-01-22,,,Active
6476,S7476,Plant_C,North,CNG,2023-08-04,,,Inactive
6477,S7477,Plant_C,North,CNG,2023-10-20,,,Inactive
6478,S7478,Plant_D,North,LNG,2023-09-21,,,
6479,S7479,Plant_A,,LNG,2023-04-07,,,Inactive
6480,S7480,Plant_D,West,CNG,2023-11-21,,57.11,
6481,S7481,Plant_C,North,CNG,2023-07-03,992.34,315.39,Active
6482,S7482,Plant_C,North,CNG,2023-03-10,,63.76,Active
6483,S7483,Plant_C,East,,2023-01-07,,,
6484,S7484,Plant_D,East,,2023-05-18,,242.02,
6485,S7485,Plant_B,West,CNG,2023-02-20,,,
6486,S7486,Plant_D,West,LNG,2023-10-01,599.88,,Active
6487,S7487,Plant_A,West,,2023-05-11,,,Inactive
6488,S7488,Plant_C,North,CNG,2023-03-27,,,Active
6489,S7489,Plant_C,,LNG,2023-05-28,227.79,406.17,Active
6490,S7490,Plant_A,East,,2023-08-01,,,
6491,S7491,Plant_A,North,,2023-10-26,619.63,298.5,
6492,S7492,Plant_B,East,LNG,2023-10-04,692.8,,Inactive
6493,S7493,Plant_A,,CNG,2023-04-23,915.02,384.74,
6494,S7494,Plant_B,South,CNG,2023-03-25,165.17,448.94,Inactive
6495,S7495,Plant_C,East,LNG,2023-03-05,620.09,404.34,
6496,S7496,Plant_C,South,,2023-06-05,,,
6497,S7497,Plant_A,West,,2023-10-10,383.25,223.85,
6498,S7498,Plant_C,West,,2023-06-09,,377.46,Active
6499,S7499,Plant_D,West,PNG,2023-02-24,,,Inactive
6500,S7500,Plant_A,South,CNG,2023-04-23,,,Active
6501,S7501,Plant_C,,,2023-08-21,,,
6502,S7502,Plant_C,East,,2023-04-07,508.43,,
6503,S7503,Plant_B,West,CNG,2023-01-26,,321.78,Inactive
6504,S7504,Plant_B,West,LNG,2023-11-21,,299.03,Active
6505,S7505,Plant_D,South,LNG,2023-06-15,601.57,,Active
6506,S7506,Plant_C,East,CNG,2023-01-16,,277.53,Inactive
6507,S7507,Plant_A,,,2023-12-10,835.78,,Active
6508,S7508,Plant_B,North,LNG,2023-01-05,286.7,,Inactive
6509,S7509,Plant_C,North,CNG,2023-05-26,,312.18,Inactive
6510,S7510,Plant_B,North,LNG,2023-11-28,921.88,369.97,
6511,S7511,Plant_C,East,,2023-02-17,,430.91,
6512,S7512,Plant_D,North,,2023-05-24,,,
6513,S7513,Plant_A,East,CNG,2023-01-01,,356.5,Active
6514,S7514,Plant_B,East,CNG,2023-12-15,988.23,,
6515,S7515,Plant_A,South,CNG,2023-07-21,,244.56,Inactive
6516,S7516,Plant_B,,CNG,2023-03-09,,240.34,
6517,S7517,Plant_A,North,CNG,2023-11-20,743.74,,Inactive
6518,S7518,Plant_D,North,PNG,2023-01-23,607.78,410.45,Active
6519,S7519,Plant_D,North,,2023-12-01,,244.17,
6520,S7520,Plant_D,East,PNG,2023-02-25,674.81,,
6521,S7521,Plant_C,North,PNG,2023-11-01,601.93,245.82,Active
6522,S7522,Plant_C,North,LNG,2023-07-22,756.56,,Inactive
6523,S7523,Plant_C,West,PNG,2023-11-27,879.89,,Inactive
6524,S7524,Plant_A,North,CNG,2023-08-05,178.92,144.52,
6525,S7525,Plant_A,East,PNG,2023-08-05,,,
6526,S7526,Plant_A,South,PNG,2023-02-15,613.39,,
6527,S7527,Plant_D,North,CNG,2023-08-11,814.4,,
6528,S7528,Plant_B,,,2023-07-10,244.23,,
6529,S7529,Plant_D,North,PNG,2023-07-24,,,Active
6530,S7530,Plant_D,North,,2023-04-04,,283.32,
6531,S7531,Plant_B,East,,2023-11-27,,,Inactive
6532,S7532,Plant_D,,PNG,2023-05-25,430.65,,Active
6533,S7533,Plant_C,North,LNG,2023-06-26,,,
6534,S7534,Plant_B,West,,2023-11-27,119.19,141.36,
6535,S7535,Plant_D,South,CNG,2023-03-14,608.12,203.09,Active
6536,S7536,Plant_C,South,,2023-10-19,,354.32,
6537,S7537,Plant_C,South,CNG,2023-03-17,770.61,361.47,
6538,S7538,Plant_B,North,,2023-06-02,,203.81,Active
6539,S7539,Plant_A,South,PNG,2023-08-21,142.73,364.79,Inactive
6540,S7540,Plant_B,North,,2023-07-23,,479.12,
6541,S7541,Plant_C,West,LNG,2023-02-05,111.75,457.58,Active
6542,S7542,Plant_C,,,2023-01-14,,310.77,
6543,S7543,Plant_A,West,PNG,2023-05-14,,228.07,Inactive
6544,S7544,Plant_B,West,LNG,2023-05-17,460.87,73.4,Inactive
6545,S7545,Plant_D,West,LNG,2023-10-01,,,Inactive
6546,S7546,Plant_C,,PNG,2023-04-24,520.27,,
6547,S7547,Plant_A,North,,2023-11-23,492.1,,Inactive
6548,S7548,Plant_A,East,CNG,2023-11-26,,,
6549,S7549,Plant_D,East,PNG,2023-03-06,788.71,,Active
6550,S7550,Plant_A,East,CNG,2023-05-22,871.16,,
6551,S7551,Plant_B,East,,2023-08-20,524.66,,Inactive
6552,S7552,Plant_C,,CNG,2023-02-08,571.35,126.23,Inactive
6553,S7553,Plant_A,West,CNG,2023-11-13,662.98,349.96,
6554,S7554,Plant_D,South,LNG,2023-07-11,747.73,,
6555,S7555,Plant_C,South,CNG,2023-11-16,934.03,,Inactive
6556,S7556,Plant_B,East,LNG,2023-03-09,621.55,,Active
6557,S7557,Plant_A,North,LNG,2023-09-21,,,Active
6558,S7558,Plant_D,,LNG,2023-05-23,,,
6559,S7559,Plant_D,West,CNG,2023-05-25,,,Active
6560,S7560,Plant_A,West,,2023-12-18,,,Inactive
6561,S7561,Plant_A,North,PNG,2023-04-19,542.54,400.97,
6562,S7562,Plant_D,North,CNG,2023-09-28,748.05,,Inactive
6563,S7563,Plant_A,East,,2023-12-28,,180.03,Inactive
6564,S7564,Plant_A,South,,2023-09-19,545.05,401.4,Inactive
6565,S7565,Plant_D,East,CNG,2023-01-19,,,
6566,S7566,Plant_B,North,PNG,2023-08-12,106.32,,Inactive
6567,S7567,Plant_D,North,PNG,2023-04-16,773.09,390.13,
6568,S7568,Plant_A,,PNG,2023-06-04,785.97,,Active
6569,S7569,Plant_C,West,CNG,2023-11-16,,57.61,
6570,S7570,Plant_A,,CNG,2023-09-18,,119.47,Inactive
6571,S7571,Plant_D,East,,2023-08-09,196.28,,Inactive
6572,S7572,Plant_A,North,PNG,2023-01-07,,,
6573,S7573,Plant_C,South,PNG,2023-12-23,737.63,,Active
6574,S7574,Plant_B,,PNG,2023-12-12,,343.47,Active
6575,S7575,Plant_A,South,LNG,2023-02-20,168.14,162.5,
6576,S7576,Plant_D,North,PNG,2023-08-19,608.82,387.33,Inactive
6577,S7577,Plant_A,North,LNG,2023-08-17,,367.12,Active
6578,S7578,Plant_C,West,LNG,2023-04-22,,219.12,Inactive
6579,S7579,Plant_A,South,LNG,2023-06-01,,,
6580,S7580,Plant_D,South,PNG,2023-03-21,456.27,,Active
6581,S7581,Plant_A,East,CNG,2023-05-18,,453.47,Inactive
6582,S7582,Plant_A,North,PNG,2023-03-23,,250.76,Active
6583,S7583,Plant_D,East,,2023-09-26,708.96,,Active
6584,S7584,Plant_D,North,,2023-08-08,,,
6585,S7585,Plant_A,South,,2023-04-15,166.03,257.49,Inactive
6586,S7586,Plant_D,,LNG,2023-12-21,617.86,471.07,
6587,S7587,Plant_A,North,CNG,2023-12-27,,57.68,
6588,S7588,Plant_C,South,CNG,2023-12-21,214.5,,Active
6589,S7589,Plant_A,,LNG,2023-03-27,,,Inactive
6590,S7590,Plant_C,South,,2023-03-28,846.25,198.17,
6591,S7591,Plant_A,East,PNG,2023-01-09,,78.37,Inactive
6592,S7592,Plant_B,East,CNG,2023-01-24,,,
6593,S7593,Plant_A,East,,2023-01-14,237.04,,Inactive
6594,S7594,Plant_B,West,CNG,2023-07-01,309.93,,
6595,S7595,Plant_D,East,,2023-03-16,,,Inactive
6596,S7596,Plant_D,South,CNG,2023-03-15,,,Active
6597,S7597,Plant_B,West,LNG,2023-12-04,704.29,,Inactive
6598,S7598,Plant_D,,CNG,2023-09-13,,235.72,Active
6599,S7599,Plant_C,South,CNG,2023-03-21,893.36,72.08,
6600,S7600,Plant_B,South,LNG,2023-10-04,578.61,,Inactive
6601,S7601,Plant_B,West,CNG,2023-04-24,846.67,424.75,
6602,S7602,Plant_D,East,,2023-02-02,163.24,137.03,Inactive
6603,S7603,Plant_A,,CNG,2023-11-07,600.03,297.74,
6604,S7604,Plant_B,South,LNG,2023-10-09,,386.85,Inactive
6605,S7605,Plant_C,North,PNG,2023-11-26,589.75,483.64,
6606,S7606,Plant_C,North,LNG,2023-01-14,280.0,,
6607,S7607,Plant_B,South,PNG,2023-06-09,557.75,410.63,Inactive
6608,S7608,Plant_B,West,LNG,2023-07-21,,248.95,Inactive
6609,S7609,Plant_A,West,LNG,2023-02-04,,124.21,Inactive
6610,S7610,Plant_D,,LNG,2023-02-25,635.07,453.99,Inactive
6611,S7611,Plant_C,South,,2023-05-09,624.8,471.86,Inactive
6612,S7612,Plant_A,East,,2023-05-07,213.98,396.61,
6613,S7613,Plant_A,North,CNG,2023-02-12,953.35,252.9,Active
6614,S7614,Plant_B,,,2023-11-28,272.57,,
6615,S7615,Plant_D,East,LNG,2023-02-05,,344.88,
6616,S7616,Plant_D,South,LNG,2023-02-18,,285.2,
6617,S7617,Plant_B,South,LNG,2023-02-20,923.34,282.21,Active
6618,S7618,Plant_B,East,PNG,2023-06-23,628.36,467.96,
6619,S7619,Plant_B,North,CNG,2023-03-10,410.26,,
6620,S7620,Plant_A,South,LNG,2023-11-24,638.6,167.08,
6621,S7621,Plant_A,,CNG,2023-05-16,789.01,,
6622,S7622,Plant_C,,,2023-02-01,591.14,,Inactive
6623,S7623,Plant_C,East,CNG,2023-09-07,660.01,,
6624,S7624,Plant_C,South,,2023-07-19,297.61,,Inactive
6625,S7625,Plant_D,North,CNG,2023-01-14,,208.49,Active
6626,S7626,Plant_D,,,2023-01-19,724.82,,Active
6627,S7627,Plant_A,East,,2023-03-04,,,
6628,S7628,Plant_A,,PNG,2023-05-06,896.27,84.27,Inactive
6629,S7629,Plant_C,North,LNG,2023-11-19,101.39,,Inactive
6630,S7630,Plant_C,West,,2023-09-27,,175.62,
6631,S7631,Plant_D,,CNG,2023-09-03,,322.6,
6632,S7632,Plant_D,,PNG,2023-02-13,410.15,,Active
6633,S7633,Plant_B,South,,2023-10-08,636.36,,Inactive
6634,S7634,Plant_B,East,,2023-06-06,998.31,113.69,Active
6635,S7635,Plant_C,South,,2023-05-19,,,Active
6636,S7636,Plant_C,East,PNG,2023-06-25,,,Inactive
6637,S7637,Plant_A,North,PNG,2023-08-18,,340.67,Active
6638,S7638,Plant_D,North,,2023-09-24,818.39,,Active
6639,S7639,Plant_D,North,PNG,2023-12-19,,,Inactive
6640,S7640,Plant_B,South,PNG,2023-04-12,,244.85,Active
6641,S7641,Plant_A,East,LNG,2023-12-22,196.79,,
6642,S7642,Plant_C,East,CNG,2023-06-27,,,
6643,S7643,Plant_D,,LNG,2023-07-11,,248.5,Active
6644,S7644,Plant_A,East,PNG,2023-08-24,473.16,79.62,Inactive
6645,S7645,Plant_A,West,LNG,2023-04-10,685.83,101.36,Inactive
6646,S7646,Plant_C,South,CNG,2023-04-25,,497.41,
6647,S7647,Plant_D,East,CNG,2023-11-04,812.89,189.53,
6648,S7648,Plant_A,West,LNG,2023-09-26,437.39,,Active
6649,S7649,Plant_C,,LNG,2023-01-22,,,Inactive
6650,S7650,Plant_A,West,CNG,2023-03-09,395.4,108.46,Active
6651,S7651,Plant_B,East,CNG,2023-08-07,288.05,,
6652,S7652,Plant_C,,CNG,2023-10-06,,,Inactive
6653,S7653,Plant_C,South,,2023-04-22,,494.68,Active
6654,S7654,Plant_A,East,CNG,2023-12-03,423.09,,Active
6655,S7655,Plant_C,South,,2023-07-18,679.89,221.26,Active
6656,S7656,Plant_A,,,2023-08-12,,166.3,Active
6657,S7657,Plant_B,,LNG,2023-12-08,,,
6658,S7658,Plant_D,North,LNG,2023-02-14,455.26,70.61,Active
6659,S7659,Plant_B,South,PNG,2023-08-11,752.56,,Active
6660,S7660,Plant_C,East,CNG,2023-11-08,961.11,,
6661,S7661,Plant_A,South,CNG,2023-12-07,,,Active
6662,S7662,Plant_A,North,LNG,2023-11-19,181.57,427.44,Inactive
6663,S7663,Plant_A,East,LNG,2023-10-01,746.69,142.1,
6664,S7664,Plant_A,South,,2023-10-17,,,Inactive
6665,S7665,Plant_C,North,PNG,2023-08-21,,,Active
6666,S7666,Plant_A,North,LNG,2023-03-09,,345.6,
6667,S7667,Plant_A,South,CNG,2023-06-02,,128.23,Inactive
6668,S7668,Plant_D,South,,2023-01-28,315.87,,
6669,S7669,Plant_A,East,LNG,2023-09-13,,432.53,Inactive
6670,S7670,Plant_B,South,,2023-07-15,,,Active
6671,S7671,Plant_D,,LNG,2023-12-10,,,Active
6672,S7672,Plant_B,North,CNG,2023-05-10,,429.95,Inactive
6673,S7673,Plant_D,North,PNG,2023-10-18,466.41,120.73,
6674,S7674,Plant_B,,,2023-07-25,122.54,53.03,Inactive
6675,S7675,Plant_C,North,LNG,2023-07-12,,,
6676,S7676,Plant_D,East,PNG,2023-09-13,697.86,306.45,
6677,S7677,Plant_A,West,PNG,2023-11-17,,67.64,Inactive
6678,S7678,Plant_C,,LNG,2023-08-17,,378.35,Inactive
6679,S7679,Plant_B,East,LNG,2023-07-24,,,Active
6680,S7680,Plant_C,East,,2023-12-01,,,Active
6681,S7681,Plant_A,West,PNG,2023-07-23,151.48,,
6682,S7682,Plant_A,,LNG,2023-01-27,,,Active
6683,S7683,Plant_B,West,LNG,2023-03-01,,,Active
6684,S7684,Plant_D,East,PNG,2023-08-01,,,
6685,S7685,Plant_A,North,LNG,2023-04-25,,,Active
6686,S7686,Plant_B,South,PNG,2023-02-20,,285.88,Active
6687,S7687,Plant_C,East,CNG,2023-07-26,,,Inactive
6688,S7688,Plant_B,East,PNG,2023-08-16,,,Inactive
6689,S7689,Plant_B,East,,2023-04-23,,181.99,
6690,S7690,Plant_B,South,,2023-05-05,545.97,225.96,Inactive
6691,S7691,Plant_A,,CNG,2023-03-22,656.29,,Inactive
6692,S7692,Plant_D,East,PNG,2023-11-02,,,Inactive
6693,S7693,Plant_C,South,,2023-10-28,,227.84,Inactive
6694,S7694,Plant_A,West,,2023-12-05,118.29,493.45,
6695,S7695,Plant_B,North,,2023-04-04,516.21,474.28,Active
6696,S7696,Plant_B,East,PNG,2023-06-06,672.46,376.85,Active
6697,S7697,Plant_D,North,,2023-07-20,,,Inactive
6698,S7698,Plant_B,North,CNG,2023-11-10,,90.23,Inactive
6699,S7699,Plant_D,North,PNG,2023-07-02,,,
6700,S7700,Plant_D,West,LNG,2023-01-28,896.67,,Inactive
6701,S7701,Plant_D,West,LNG,2023-06-16,,407.81,
6702,S7702,Plant_D,West,PNG,2023-04-11,,68.63,
6703,S7703,Plant_C,South,,2023-09-19,947.42,,Inactive
6704,S7704,Plant_B,East,,2023-04-04,810.77,,Inactive
6705,S7705,Plant_B,,CNG,2023-07-13,,,Inactive
6706,S7706,Plant_A,East,,2023-11-01,717.36,100.02,Inactive
6707,S7707,Plant_A,East,CNG,2023-09-11,307.36,,
6708,S7708,Plant_A,East,CNG,2023-06-15,350.73,97.07,
6709,S7709,Plant_B,South,CNG,2023-01-11,344.3,,
6710,S7710,Plant_D,North,LNG,2023-06-07,611.77,,Inactive
6711,S7711,Plant_B,West,PNG,2023-12-03,,,Active
6712,S7712,Plant_B,South,,2023-04-24,842.72,394.69,Inactive
6713,S7713,Plant_A,,CNG,2023-10-18,890.14,385.35,
6714,S7714,Plant_B,North,PNG,2023-10-03,,320.78,
6715,S7715,Plant_C,South,CNG,2023-07-20,,,
6716,S7716,Plant_A,East,PNG,2023-01-27,674.57,,
6717,S7717,Plant_C,East,,2023-05-10,,369.0,Inactive
6718,S7718,Plant_C,West,LNG,2023-08-25,,,Active
6719,S7719,Plant_A,South,LNG,2023-05-05,,132.12,
6720,S7720,Plant_C,North,PNG,2023-04-03,358.45,,Active
6721,S7721,Plant_C,,CNG,2023-10-19,,,Active
6722,S7722,Plant_A,South,LNG,2023-04-21,,92.01,
6723,S7723,Plant_D,North,,2023-08-17,,,Inactive
6724,S7724,Plant_B,,LNG,2023-05-16,480.12,417.9,Inactive
6725,S7725,Plant_C,East,,2023-06-24,,,Active
6726,S7726,Plant_B,,,2023-05-04,401.95,472.29,
6727,S7727,Plant_D,West,LNG,2023-04-18,,,Active
6728,S7728,Plant_D,,LNG,2023-09-18,747.07,,
6729,S7729,Plant_C,,LNG,2023-03-12,301.31,,Active
6730,S7730,Plant_B,South,PNG,2023-08-16,,200.37,Active
6731,S7731,Plant_D,East,PNG,2023-01-18,,,
6732,S7732,Plant_D,,CNG,2023-09-26,,486.23,Active
6733,S7733,Plant_D,East,LNG,2023-06-19,218.81,,Inactive
6734,S7734,Plant_D,North,CNG,2023-01-05,573.69,182.67,Inactive
6735,S7735,Plant_C,,,2023-12-22,,340.63,Inactive
6736,S7736,Plant_D,West,,2023-08-23,932.57,,Inactive
6737,S7737,Plant_D,South,LNG,2023-03-07,,302.68,Active
6738,S7738,Plant_C,South,PNG,2023-09-28,,468.3,
6739,S7739,Plant_D,North,CNG,2023-01-19,,166.12,Active
6740,S7740,Plant_A,South,LNG,2023-06-10,236.89,,Active
6741,S7741,Plant_D,North,CNG,2023-05-24,,475.43,
